id,sex,age,trial,btrial,block,corrkey,cond,dimA,dimB,switch,runlength,reltrans,irreltrans,rep,stimid,tstimon,treact,tfixon,soa,fixdur,rt,error,respkey
103	f	21	197	3	3	1	DCDA	Hy	Fo	332203	1.618966e+01	1.800615e+01	3.572334e+00	1816	0	31
103	f	21	198	4	3	2	SCSA	Hy	Fo	326203	1.947311e+01	2.090142e+01	3.628515e+00	1428	0	32
103	f	21	199	5	3	2	SCSA	Hy	Fo	326203	2.397341e+01	2.554033e+01	4.991096e+00	1567	0	32
103	f	21	200	6	3	2	SCDA	Ho	Fy	403118	2.725749e+01	2.870377e+01	3.461684e+00	1446	0	32
103	f	21	201	7	3	1	DCDA	Fy	Ho	404105	3.054085e+01	3.174896e+01	3.531068e+00	1208	0	31
103	f	21	202	8	3	1	SCSA	Fy	Ho	404105	3.387493e+01	3.488160e+01	3.828475e+00	1007	0	31
103	f	21	203	9	3	2	SCSA	Fy	Ho	404105	3.715768e+01	3.846725e+01	3.695823e+00	1310	0	32
103	f	21	204	10	3	2	SCSA	Fy	Ho	404105	4.044135e+01	4.186954e+01	3.251765e+00	1428	0	32
103	f	21	205	11	3	1	SCSA	Fy	Hy	325118	4.372534e+01	4.521554e+01	3.585258e+00	1490	0	31
103	f	21	206	12	3	1	SCDA	Fo	Hy	332203	4.700937e+01	4.830635e+01	2.865766e+00	1297	0	31
103	f	21	207	13	3	1	DCDA	Hy	Fo	326203	5.029248e+01	5.147012e+01	3.150395e+00	1178	0	31
103	f	21	208	14	3	2	SCSA	Hy	Fo	326203	5.357559e+01	5.486307e+01	3.082654e+00	1287	0	32
103	f	21	209	15	3	1	SCSA	Hy	Fo	332203	5.685988e+01	5.830177e+01	2.800367e+00	1442	0	31
103	f	21	210	16	3	1	SCDA	Ho	Fy	404105	6.232671e+01	6.386924e+01	5.955638e+00	1543	0	31
103	f	21	211	17	3	1	DCSA	Fo	Hy	332203	6.561030e+01	6.723968e+01	3.366189e+00	1629	0	31
103	f	21	212	18	3	1	SCSA	Fo	Ho	404205	7.066006e+01	7.189359e+01	5.541500e+00	1234	0	31
103	f	21	213	19	3	1	SCSA	Fo	Hy	326203	7.394387e+01	7.499323e+01	2.879666e+00	1049	0	31
103	f	21	214	20	3	2	SCDA	Fy	Ho	403118	7.746041e+01	7.868602e+01	4.008434e+00	1226	0	32
103	f	21	215	21	3	1	DCDA	Ho	Fy	403118	8.074418e+01	8.208955e+01	2.870117e+00	1345	0	31
103	f	21	216	22	3	2	SCDA	Hy	Fo	326203	8.402784e+01	8.550217e+01	3.096128e+00	1474	0	32
103	f	21	217	23	3	2	DCDA	Fo	Hy	326203	8.756118e+01	8.911612e+01	4.029470e+00	1555	0	32
103	f	21	218	24	3	2	SCSA	Fo	Hy	332203	9.339567e+01	9.477840e+01	6.320991e+00	1383	0	32
103	f	21	219	25	3	1	SCSA	Fo	Hy	326203	9.667844e+01	9.793472e+01	2.850173e+00	1256	0	31
103	f	21	220	26	3	2	SCSA	Fo	Ho	404205	1.001461e+02	1.017277e+02	3.956719e+00	1582	0	32
103	f	21	221	27	3	2	SCSA	Fo	Ho	404205	1.034289e+02	1.047742e+02	3.252789e+00	1345	0	32
103	f	21	222	28	3	1	SCDA	Fy	Hy	325118	1.067133e+02	1.080174e+02	3.408159e+00	1304	0	31
